Time,power LinkyHouse1,,,,,,,,,,,,,,
7/26/2025 3:44,-42.4,,,,,,,,,,,,,,
7/26/2025 3:44,0.75,,,,,,,,,,,,,,
7/26/2025 3:44,0.85,,,,,,,,,,,,,,
7/26/2025 3:44,45.6,,,,,,,,,,,,,,
7/26/2025 3:45,-5.85,,,,,,,,,,,,,,
7/26/2025 3:45,-9.5,,,,,,,,,,,,,,
7/26/2025 3:45,-13.6,,,,,,,,,,,,,,
7/26/2025 3:45,-9.5,,,,,,,,,,,,,,
7/26/2025 3:45,2,,,,,,,,,,,,,,
7/26/2025 3:45,3.2,,,,,,,,,,,,,,
7/26/2025 3:46,2.6,,,,,,,,,,,,,,
7/26/2025 3:46,3,,,,,,,,,,,,,,
7/26/2025 3:46,5.1,,,,,,,,,,,,,,
7/26/2025 3:46,5.6,,,,,,,,,,,,,,
7/26/2025 3:46,7,,,,,,,,,,,,,,
7/26/2025 3:47,5.9,,,,,,,,,,,,,,
7/26/2025 3:47,5.3,,,,,,,,,,,,,,
7/26/2025 3:47,6.4,,,,,,,,,,,,,,
7/26/2025 3:47,3.9,,,,,,,,,,,,,,
7/26/2025 3:47,4,,,,,,,,,,,,,,
7/26/2025 3:47,4.6,,,,,,,,,,,,,,
7/26/2025 3:48,5.1,,,,,,,,,,,,,,
7/26/2025 3:48,4.9,,,,,,,,,,,,,,
7/26/2025 3:48,4.4,,,,,,,,,,,,,,
7/26/2025 3:48,6.05,,,,,,,,,,,,,,
7/26/2025 3:49,3.5,,,,,,,,,,,,,,
7/26/2025 3:49,4.6,,,,,,,,,,,,,,
7/26/2025 3:49,4.7,,,,,,,,,,,,,,
7/26/2025 3:49,6.4,,,,,,,,,,,,,,
7/26/2025 3:49,5.5,,,,,,,,,,,,,,
7/26/2025 3:50,6.5,,,,,,,,,,,,,,
7/26/2025 3:50,4.9,,,,,,,,,,,,,,
7/26/2025 3:50,6.8,,,,,,,,,,,,,,
7/26/2025 3:50,5.9,,,,,,,,,,,,,,
7/26/2025 3:51,6.5,,,,,,,,,,,,,,
7/26/2025 3:51,5.3,,,,,,,,,,,,,,
7/26/2025 3:51,5.8,,,,,,,,,,,,,,
7/26/2025 3:51,5.9,,,,,,,,,,,,,,
7/26/2025 3:51,4.2,,,,,,,,,,,,,,
7/26/2025 3:51,6.3,,,,,,,,,,,,,,
7/26/2025 3:52,6.2,,,,,,,,,,,,,,
7/26/2025 3:52,29.8,,,,,,,,,,,,,,
7/26/2025 3:52,3.2,,,,,,,,,,,,,,
7/26/2025 3:52,2.7,,,,,,,,,,,,,,
7/26/2025 3:52,2.3,,,,,,,,,,,,,,
7/26/2025 3:52,1.9,,,,,,,,,,,,,,
7/26/2025 3:53,2.95,,,,,,,,,,,,,,
7/26/2025 3:53,4.9,,,,,,,,,,,,,,
7/26/2025 3:53,6.7,,,,,,,,,,,,,,
7/26/2025 3:53,4.7,,,,,,,,,,,,,,
7/26/2025 3:53,4.45,,,,,,,,,,,,,,
7/26/2025 3:54,3.3,,,,,,,,,,,,,,
7/26/2025 3:54,3.8,,,,,,,,,,,,,,
7/26/2025 3:54,7,,,,,,,,,,,,,,
7/26/2025 3:54,2.9,,,,,,,,,,,,,,
7/26/2025 3:55,3.1,,,,,,,,,,,,,,
7/26/2025 3:55,2.5,,,,,,,,,,,,,,
7/26/2025 3:55,2.7,,,,,,,,,,,,,,
7/26/2025 3:55,2.83,,,,,,,,,,,,,,
7/26/2025 3:55,2.8,,,,,,,,,,,,,,
7/26/2025 3:56,2.05,,,,,,,,,,,,,,
7/26/2025 3:56,1.75,,,,,,,,,,,,,,
7/26/2025 3:56,38.8,,,,,,,,,,,,,,
7/26/2025 3:56,-16.9,,,,,,,,,,,,,,
7/26/2025 3:56,0.9,,,,,,,,,,,,,,
7/26/2025 3:56,4.45,,,,,,,,,,,,,,
7/26/2025 3:57,5.35,,,,,,,,,,,,,,
7/26/2025 3:57,202,,,,,,,,,,,,,,
7/26/2025 3:57,-12.9,,,,,,,,,,,,,,
7/26/2025 3:57,2.3,,,,,,,,,,,,,,
7/26/2025 3:57,1.8,,,,,,,,,,,,,,
7/26/2025 3:58,2.45,,,,,,,,,,,,,,
7/26/2025 3:58,1.6,,,,,,,,,,,,,,
7/26/2025 3:58,0.95,,,,,,,,,,,,,,
7/26/2025 3:58,-2.2,,,,,,,,,,,,,,
7/26/2025 3:58,-3.4,,,,,,,,,,,,,,
7/26/2025 3:58,-6.3,,,,,,,,,,,,,,
7/26/2025 3:59,-9.1,,,,,,,,,,,,,,
7/26/2025 3:59,-8.9,,,,,,,,,,,,,,
7/26/2025 3:59,-10.9,,,,,,,,,,,,,,
7/26/2025 3:59,-0.3,,,,,,,,,,,,,,
7/26/2025 3:59,-5.15,,,,,,,,,,,,,,
7/26/2025 4:00,-1.7,,,,,,,,,,,,,,
7/26/2025 4:00,1.3,,,,,,,,,,,,,,
7/26/2025 4:00,-1.7,,,,,,,,,,,,,,
7/26/2025 4:00,-1.85,,,,,,,,,,,,,,
7/26/2025 4:00,-2.1,,,,,,,,,,,,,,
7/26/2025 4:01,-5,,,,,,,,,,,,,,
7/26/2025 4:01,-3.7,,,,,,,,,,,,,,
7/26/2025 4:01,-4.6,,,,,,,,,,,,,,
7/26/2025 4:01,-3.2,,,,,,,,,,,,,,
7/26/2025 4:02,-4.3,,,,,,,,,,,,,,
7/26/2025 4:02,-3.3,,,,,,,,,,,,,,
7/26/2025 4:02,-5.2,,,,,,,,,,,,,,
7/26/2025 4:02,-6.1,,,,,,,,,,,,,,
7/26/2025 4:02,-4,,,,,,,,,,,,,,
7/26/2025 4:02,-6,,,,,,,,,,,,,,
7/26/2025 4:03,-4.2,,,,,,,,,,,,,,
7/26/2025 4:03,-5.2,,,,,,,,,,,,,,
7/26/2025 4:03,-36.3,,,,,,,,,,,,,,
7/26/2025 4:03,-35.6,,,,,,,,,,,,,,
7/26/2025 4:03,2,,,,,,,,,,,,,,
7/26/2025 4:04,1.65,,,,,,,,,,,,,,
7/26/2025 4:04,2.1,,,,,,,,,,,,,,
7/26/2025 4:04,1.65,,,,,,,,,,,,,,
7/26/2025 4:04,1.8,,,,,,,,,,,,,,
7/26/2025 4:04,0,,,,,,,,,,,,,,
7/26/2025 4:05,3.75,,,,,,,,,,,,,,
7/26/2025 4:05,0.95,,,,,,,,,,,,,,
7/26/2025 4:05,1.7,,,,,,,,,,,,,,
7/26/2025 4:05,0,,,,,,,,,,,,,,
7/26/2025 4:06,21.9,,,,,,,,,,,,,,
7/26/2025 4:06,4.7,,,,,,,,,,,,,,
7/26/2025 4:06,-4.45,,,,,,,,,,,,,,
7/26/2025 4:06,-1.8,,,,,,,,,,,,,,
7/26/2025 4:06,-2.75,,,,,,,,,,,,,,
7/26/2025 4:07,-2.95,,,,,,,,,,,,,,
7/26/2025 4:07,-3,,,,,,,,,,,,,,
7/26/2025 4:07,-2.8,,,,,,,,,,,,,,
7/26/2025 4:07,-2.7,,,,,,,,,,,,,,
7/26/2025 4:07,-3.8,,,,,,,,,,,,,,
7/26/2025 4:08,-3.3,,,,,,,,,,,,,,
7/26/2025 4:08,-3.2,,,,,,,,,,,,,,
7/26/2025 4:08,-3,,,,,,,,,,,,,,
7/26/2025 4:08,-3.4,,,,,,,,,,,,,,
7/26/2025 4:09,-3.3,,,,,,,,,,,,,,
7/26/2025 4:09,-4.1,,,,,,,,,,,,,,
7/26/2025 4:09,-2.2,,,,,,,,,,,,,,
7/26/2025 4:09,-3.1,,,,,,,,,,,,,,
7/26/2025 4:10,-2.3,,,,,,,,,,,,,,
7/26/2025 4:10,-2.6,,,,,,,,,,,,,,
7/26/2025 4:10,-3.8,,,,,,,,,,,,,,
7/26/2025 4:10,-2.63,,,,,,,,,,,,,,
7/26/2025 4:10,-1.75,,,,,,,,,,,,,,
7/26/2025 4:10,-1.55,,,,,,,,,,,,,,
7/26/2025 4:11,-3.2,,,,,,,,,,,,,,
7/26/2025 4:11,-3.3,,,,,,,,,,,,,,
7/26/2025 4:11,-2.6,,,,,,,,,,,,,,
7/26/2025 4:11,-3.8,,,,,,,,,,,,,,
7/26/2025 4:11,-2.5,,,,,,,,,,,,,,
7/26/2025 4:12,-1.5,,,,,,,,,,,,,,
7/26/2025 4:12,-2.75,,,,,,,,,,,,,,
7/26/2025 4:12,-3.2,,,,,,,,,,,,,,
7/26/2025 4:12,-2.87,,,,,,,,,,,,,,
7/26/2025 4:13,-2.1,,,,,,,,,,,,,,
7/26/2025 4:13,-1.4,,,,,,,,,,,,,,
7/26/2025 4:13,-3,,,,,,,,,,,,,,
7/26/2025 4:13,-3.7,,,,,,,,,,,,,,
7/26/2025 4:14,-2.7,,,,,,,,,,,,,,
7/26/2025 4:14,-2.9,,,,,,,,,,,,,,
7/26/2025 4:14,-2.4,,,,,,,,,,,,,,
7/26/2025 4:14,-2.9,,,,,,,,,,,,,,
7/26/2025 4:14,-3.1,,,,,,,,,,,,,,
7/26/2025 4:15,-3.3,,,,,,,,,,,,,,
7/26/2025 4:15,-3.35,,,,,,,,,,,,,,
7/26/2025 4:15,43.1,,,,,,,,,,,,,,
7/26/2025 4:15,-1.2,,,,,,,,,,,,,,
7/26/2025 4:16,2.5,,,,,,,,,,,,,,
7/26/2025 4:16,0,,,,,,,,,,,,,,
7/26/2025 4:16,2.2,,,,,,,,,,,,,,
7/26/2025 4:16,2.3,,,,,,,,,,,,,,
7/26/2025 4:16,1.5,,,,,,,,,,,,,,
7/26/2025 4:16,-4.35,,,,,,,,,,,,,,
7/26/2025 4:17,-1.8,,,,,,,,,,,,,,
7/26/2025 4:17,-3.6,,,,,,,,,,,,,,
7/26/2025 4:17,-5,,,,,,,,,,,,,,
7/26/2025 4:17,2.2,,,,,,,,,,,,,,
7/26/2025 4:17,-5.3,,,,,,,,,,,,,,
7/26/2025 4:18,-5.6,,,,,,,,,,,,,,
7/26/2025 4:18,-2.1,,,,,,,,,,,,,,
7/26/2025 4:18,-8.3,,,,,,,,,,,,,,
7/26/2025 4:18,-7.85,,,,,,,,,,,,,,
7/26/2025 4:18,-8.5,,,,,,,,,,,,,,
7/26/2025 4:19,-8.6,,,,,,,,,,,,,,
7/26/2025 4:19,-10.3,,,,,,,,,,,,,,
7/26/2025 4:19,-10.2,,,,,,,,,,,,,,
7/26/2025 4:19,-9,,,,,,,,,,,,,,
7/26/2025 4:19,-10.3,,,,,,,,,,,,,,
7/26/2025 4:19,-10.2,,,,,,,,,,,,,,
7/26/2025 4:20,-8.95,,,,,,,,,,,,,,
7/26/2025 4:20,-8,,,,,,,,,,,,,,
7/26/2025 4:20,-7.3,,,,,,,,,,,,,,
7/26/2025 4:20,-8.1,,,,,,,,,,,,,,
7/26/2025 4:20,-6.85,,,,,,,,,,,,,,
7/26/2025 4:20,-8.7,,,,,,,,,,,,,,
7/26/2025 4:21,-9.45,,,,,,,,,,,,,,
7/26/2025 4:21,-11,,,,,,,,,,,,,,
7/26/2025 4:21,-9.5,,,,,,,,,,,,,,
7/26/2025 4:21,-9.65,,,,,,,,,,,,,,
7/26/2025 4:22,-11,,,,,,,,,,,,,,
7/26/2025 4:22,-84,,,,,,,,,,,,,,
7/26/2025 4:22,1.7,,,,,,,,,,,,,,
7/26/2025 4:22,1.6,,,,,,,,,,,,,,
7/26/2025 4:22,1.53,,,,,,,,,,,,,,
7/26/2025 4:22,1.7,,,,,,,,,,,,,,
7/26/2025 4:23,1.95,,,,,,,,,,,,,,
7/26/2025 4:23,1.6,,,,,,,,,,,,,,
7/26/2025 4:23,2.4,,,,,,,,,,,,,,
7/26/2025 4:23,1.85,,,,,,,,,,,,,,
7/26/2025 4:23,0.9,,,,,,,,,,,,,,
7/26/2025 4:23,1.5,,,,,,,,,,,,,,
7/26/2025 4:24,3.4,,,,,,,,,,,,,,
7/26/2025 4:24,1.6,,,,,,,,,,,,,,
7/26/2025 4:24,2.1,,,,,,,,,,,,,,
7/26/2025 4:24,6,,,,,,,,,,,,,,
7/26/2025 4:25,1.6,,,,,,,,,,,,,,
7/26/2025 4:25,1.8,,,,,,,,,,,,,,
7/26/2025 4:25,1.7,,,,,,,,,,,,,,
7/26/2025 4:25,1.9,,,,,,,,,,,,,,
7/26/2025 4:25,-21.8,,,,,,,,,,,,,,
7/26/2025 4:25,0,,,,,,,,,,,,,,
7/26/2025 4:26,58.8,,,,,,,,,,,,,,
7/26/2025 4:26,-5.9,,,,,,,,,,,,,,
7/26/2025 4:27,-2.4,,,,,,,,,,,,,,
7/26/2025 4:27,-2.45,,,,,,,,,,,,,,
7/26/2025 4:27,-6.95,,,,,,,,,,,,,,
7/26/2025 4:27,-9.9,,,,,,,,,,,,,,
7/26/2025 4:27,-10.1,,,,,,,,,,,,,,
7/26/2025 4:28,-11,,,,,,,,,,,,,,
7/26/2025 4:28,-10.5,,,,,,,,,,,,,,
7/26/2025 4:28,-11,,,,,,,,,,,,,,
7/26/2025 4:28,-9.45,,,,,,,,,,,,,,
7/26/2025 4:28,-9,,,,,,,,,,,,,,
7/26/2025 4:28,-7.75,,,,,,,,,,,,,,
7/26/2025 4:29,-4.3,,,,,,,,,,,,,,
7/26/2025 4:29,-9.3,,,,,,,,,,,,,,
7/26/2025 4:29,-8.4,,,,,,,,,,,,,,
7/26/2025 4:29,-9.45,,,,,,,,,,,,,,
7/26/2025 4:29,-10.5,,,,,,,,,,,,,,
7/26/2025 4:30,-10.1,,,,,,,,,,,,,,
7/26/2025 4:30,-10.4,,,,,,,,,,,,,,
7/26/2025 4:30,-6,,,,,,,,,,,,,,
7/26/2025 4:30,-10.7,,,,,,,,,,,,,,
7/26/2025 4:31,5.55,,,,,,,,,,,,,,
7/26/2025 4:31,-5.05,,,,,,,,,,,,,,
7/26/2025 4:31,4.25,,,,,,,,,,,,,,
7/26/2025 4:31,0.1,,,,,,,,,,,,,,
7/26/2025 4:31,-1.8,,,,,,,,,,,,,,
7/26/2025 4:32,-1.8,,,,,,,,,,,,,,
7/26/2025 4:32,-1.85,,,,,,,,,,,,,,
7/26/2025 4:32,-1.95,,,,,,,,,,,,,,
7/26/2025 4:32,-2.75,,,,,,,,,,,,,,
7/26/2025 4:32,-2.95,,,,,,,,,,,,,,
7/26/2025 4:32,-2.7,,,,,,,,,,,,,,
7/26/2025 4:33,-4.7,,,,,,,,,,,,,,
7/26/2025 4:33,-5,,,,,,,,,,,,,,
7/26/2025 4:33,-3.8,,,,,,,,,,,,,,
7/26/2025 4:33,-3.4,,,,,,,,,,,,,,
7/26/2025 4:34,41.6,,,,,,,,,,,,,,
7/26/2025 4:34,0,,,,,,,,,,,,,,
7/26/2025 4:34,1.8,,,,,,,,,,,,,,
7/26/2025 4:34,0,,,,,,,,,,,,,,
7/26/2025 4:34,1.5,,,,,,,,,,,,,,
7/26/2025 4:34,0,,,,,,,,,,,,,,
7/26/2025 4:35,-1.75,,,,,,,,,,,,,,
7/26/2025 4:35,-2.45,,,,,,,,,,,,,,
7/26/2025 4:35,-0.65,,,,,,,,,,,,,,
7/26/2025 4:35,-4.9,,,,,,,,,,,,,,
7/26/2025 4:35,-6.6,,,,,,,,,,,,,,
7/26/2025 4:36,-8.6,,,,,,,,,,,,,,
7/26/2025 4:36,-9.1,,,,,,,,,,,,,,
7/26/2025 4:36,-8.8,,,,,,,,,,,,,,
7/26/2025 4:36,-10.4,,,,,,,,,,,,,,
7/26/2025 4:36,0.9,,,,,,,,,,,,,,
7/26/2025 4:37,0.95,,,,,,,,,,,,,,
7/26/2025 4:37,2.3,,,,,,,,,,,,,,
7/26/2025 4:37,1.2,,,,,,,,,,,,,,
7/26/2025 4:37,9.6,,,,,,,,,,,,,,
7/26/2025 4:37,0,,,,,,,,,,,,,,
7/26/2025 4:38,-1.7,,,,,,,,,,,,,,
7/26/2025 4:38,-2.9,,,,,,,,,,,,,,
7/26/2025 4:38,-2.7,,,,,,,,,,,,,,
7/26/2025 4:38,-3.3,,,,,,,,,,,,,,
7/26/2025 4:39,-3.6,,,,,,,,,,,,,,
7/26/2025 4:39,-4.75,,,,,,,,,,,,,,
7/26/2025 4:39,-3.3,,,,,,,,,,,,,,
7/26/2025 4:39,-5.4,,,,,,,,,,,,,,
7/26/2025 4:40,-4.9,,,,,,,,,,,,,,
7/26/2025 4:40,-0.55,,,,,,,,,,,,,,
7/26/2025 4:40,-5,,,,,,,,,,,,,,
7/26/2025 4:40,-79.4,,,,,,,,,,,,,,
7/26/2025 4:40,1.45,,,,,,,,,,,,,,
7/26/2025 4:41,2.3,,,,,,,,,,,,,,
7/26/2025 4:41,0,,,,,,,,,,,,,,
7/26/2025 4:41,-0.8,,,,,,,,,,,,,,
7/26/2025 4:42,9.2,,,,,,,,,,,,,,
7/26/2025 4:42,-1.7,,,,,,,,,,,,,,
7/26/2025 4:42,-2.35,,,,,,,,,,,,,,
7/26/2025 4:42,-2.15,,,,,,,,,,,,,,
7/26/2025 4:42,-1.9,,,,,,,,,,,,,,
7/26/2025 4:43,-3,,,,,,,,,,,,,,
7/26/2025 4:43,-1.6,,,,,,,,,,,,,,
7/26/2025 4:43,-2.1,,,,,,,,,,,,,,
7/26/2025 4:43,-1.35,,,,,,,,,,,,,,
7/26/2025 4:43,-3.1,,,,,,,,,,,,,,
7/26/2025 4:43,-2.8,,,,,,,,,,,,,,
7/26/2025 4:44,-3.1,,,,,,,,,,,,,,
7/26/2025 4:44,-3,,,,,,,,,,,,,,
7/26/2025 4:44,0,,,,,,,,,,,,,,
7/26/2025 4:44,-2.95,,,,,,,,,,,,,,
7/26/2025 4:44,-0.85,,,,,,,,,,,,,,
7/26/2025 4:44,-3.3,,,,,,,,,,,,,,
7/26/2025 4:45,-2.2,,,,,,,,,,,,,,
7/26/2025 4:45,-3.1,,,,,,,,,,,,,,
7/26/2025 4:45,-4.35,,,,,,,,,,,,,,
7/26/2025 4:45,-5.1,,,,,,,,,,,,,,
7/26/2025 4:45,-4.8,,,,,,,,,,,,,,
7/26/2025 4:46,-4.5,,,,,,,,,,,,,,
7/26/2025 4:46,-4.8,,,,,,,,,,,,,,
7/26/2025 4:46,-5.2,,,,,,,,,,,,,,
7/26/2025 4:46,-6.4,,,,,,,,,,,,,,
7/26/2025 4:47,-6.6,,,,,,,,,,,,,,
7/26/2025 4:47,-6.7,,,,,,,,,,,,,,
7/26/2025 4:47,-4.6,,,,,,,,,,,,,,
7/26/2025 4:47,-4.9,,,,,,,,,,,,,,
7/26/2025 4:47,-5.9,,,,,,,,,,,,,,
7/26/2025 4:47,-6,,,,,,,,,,,,,,
7/26/2025 4:48,-5.5,,,,,,,,,,,,,,
7/26/2025 4:48,-6.4,,,,,,,,,,,,,,
7/26/2025 4:48,-5.25,,,,,,,,,,,,,,
7/26/2025 4:48,23.2,,,,,,,,,,,,,,
7/26/2025 4:49,0,,,,,,,,,,,,,,
7/26/2025 4:49,0.6,,,,,,,,,,,,,,
7/26/2025 4:50,1.7,,,,,,,,,,,,,,
7/26/2025 4:50,2.3,,,,,,,,,,,,,,
7/26/2025 4:51,-1.8,,,,,,,,,,,,,,
7/26/2025 4:51,0.45,,,,,,,,,,,,,,
7/26/2025 4:51,-0.75,,,,,,,,,,,,,,
7/26/2025 4:51,-1.7,,,,,,,,,,,,,,
7/26/2025 4:51,2.1,,,,,,,,,,,,,,
7/26/2025 4:52,0,,,,,,,,,,,,,,
7/26/2025 4:52,-3.45,,,,,,,,,,,,,,
7/26/2025 4:52,-1.7,,,,,,,,,,,,,,
7/26/2025 4:52,-1.7,,,,,,,,,,,,,,
7/26/2025 4:53,43.4,,,,,,,,,,,,,,
7/26/2025 4:53,-1.75,,,,,,,,,,,,,,
7/26/2025 4:53,-2.7,,,,,,,,,,,,,,
7/26/2025 4:53,-3.2,,,,,,,,,,,,,,
7/26/2025 4:53,-3.1,,,,,,,,,,,,,,
7/26/2025 4:54,-3.6,,,,,,,,,,,,,,
7/26/2025 4:54,-5.5,,,,,,,,,,,,,,
7/26/2025 4:54,-6.6,,,,,,,,,,,,,,
7/26/2025 4:54,-8.25,,,,,,,,,,,,,,
7/26/2025 4:54,-9.1,,,,,,,,,,,,,,
7/26/2025 4:55,-8.8,,,,,,,,,,,,,,
7/26/2025 4:55,-10.9,,,,,,,,,,,,,,
7/26/2025 4:55,-10,,,,,,,,,,,,,,
7/26/2025 4:56,-10.1,,,,,,,,,,,,,,
7/26/2025 4:56,25,,,,,,,,,,,,,,
7/26/2025 4:56,0,,,,,,,,,,,,,,
7/26/2025 4:56,-18.7,,,,,,,,,,,,,,
7/26/2025 4:56,-1.15,,,,,,,,,,,,,,
7/26/2025 4:56,-1.8,,,,,,,,,,,,,,
7/26/2025 4:57,-1.6,,,,,,,,,,,,,,
7/26/2025 4:57,-2.2,,,,,,,,,,,,,,
7/26/2025 4:57,1.95,,,,,,,,,,,,,,
7/26/2025 4:57,3.5,,,,,,,,,,,,,,
7/26/2025 4:57,-5.05,,,,,,,,,,,,,,
7/26/2025 4:57,1.3,,,,,,,,,,,,,,
7/26/2025 4:58,1.7,,,,,,,,,,,,,,
7/26/2025 4:58,1.9,,,,,,,,,,,,,,
7/26/2025 4:58,40.3,,,,,,,,,,,,,,
7/26/2025 4:58,-2.85,,,,,,,,,,,,,,
7/26/2025 4:58,-6,,,,,,,,,,,,,,
7/26/2025 4:59,-4,,,,,,,,,,,,,,
7/26/2025 4:59,-9.5,,,,,,,,,,,,,,
7/26/2025 4:59,-10.2,,,,,,,,,,,,,,
7/26/2025 4:59,-9.4,,,,,,,,,,,,,,
7/26/2025 4:59,-11.4,,,,,,,,,,,,,,
7/26/2025 4:59,-9.2,,,,,,,,,,,,,,
7/26/2025 5:00,-39.6,,,,,,,,,,,,,,
7/26/2025 5:00,215,,,,,,,,,,,,,,
7/26/2025 5:00,2.4,,,,,,,,,,,,,,
7/26/2025 5:00,-5.85,,,,,,,,,,,,,,
7/26/2025 5:00,0,,,,,,,,,,,,,,
7/26/2025 5:00,-3.1,,,,,,,,,,,,,,
7/26/2025 5:01,0,,,,,,,,,,,,,,
7/26/2025 5:01,6.2,,,,,,,,,,,,,,
7/26/2025 5:01,6.2,,,,,,,,,,,,,,
7/26/2025 5:01,7.05,,,,,,,,,,,,,,
7/26/2025 5:01,1.65,,,,,,,,,,,,,,
7/26/2025 5:02,-0.0333,,,,,,,,,,,,,,
7/26/2025 5:02,8.3,,,,,,,,,,,,,,
7/26/2025 5:02,1.1,,,,,,,,,,,,,,
7/26/2025 5:02,2.15,,,,,,,,,,,,,,
7/26/2025 5:02,50.9,,,,,,,,,,,,,,
7/26/2025 5:03,3.4,,,,,,,,,,,,,,
7/26/2025 5:03,2.65,,,,,,,,,,,,,,
7/26/2025 5:03,1.7,,,,,,,,,,,,,,
7/26/2025 5:03,1.5,,,,,,,,,,,,,,
7/26/2025 5:03,4,,,,,,,,,,,,,,
7/26/2025 5:03,0.3,,,,,,,,,,,,,,
7/26/2025 5:04,0,,,,,,,,,,,,,,
7/26/2025 5:04,-4.15,,,,,,,,,,,,,,
7/26/2025 5:04,3.25,,,,,,,,,,,,,,
7/26/2025 5:04,-1.9,,,,,,,,,,,,,,
7/26/2025 5:04,4.65,,,,,,,,,,,,,,
7/26/2025 5:05,3,,,,,,,,,,,,,,
7/26/2025 5:05,6.1,,,,,,,,,,,,,,
7/26/2025 5:05,3.2,,,,,,,,,,,,,,
7/26/2025 5:05,2.9,,,,,,,,,,,,,,
7/26/2025 5:05,1.2,,,,,,,,,,,,,,
7/26/2025 5:05,2.5,,,,,,,,,,,,,,
7/26/2025 5:06,1.6,,,,,,,,,,,,,,
7/26/2025 5:06,1,,,,,,,,,,,,,,
7/26/2025 5:06,0,,,,,,,,,,,,,,
7/26/2025 5:06,1.7,,,,,,,,,,,,,,
7/26/2025 5:06,-2,,,,,,,,,,,,,,
7/26/2025 5:07,-0.1,,,,,,,,,,,,,,
7/26/2025 5:07,-2,,,,,,,,,,,,,,
7/26/2025 5:07,-1.5,,,,,,,,,,,,,,
